# z   15.0  15.5  16.0  16.5  17.0  17.5  18.0  18.5  19.0  19.5  20.0  20.5  21.0  21.5  22.0  22.5  23.0  23.5  24.0  24.5  25.0  25.5  26.0  26.5  27.0  27.5  28.0  28.5  29.0  29.5  30.0
3.400e-01 9.814e-03 9.814e-03 9.814e-03 9.814e-03 9.814e-03 9.814e-03 9.814e-03 9.814e-03 9.814e-03 9.814e-03 9.814e-03 1.126e-02 1.298e-02 1.500e-02 1.789e-02 2.138e-02 2.573e-02 3.187e-02 4.080e-02 5.778e-02 9.200e-02 1.544e-01 2.315e-01 2.926e-01 3.035e-01 2.900e-01 2.900e-01 2.900e-01 2.900e-01 2.900e-01 2.900e-01
3.500e-01 1.005e-02 1.005e-02 1.005e-02 1.005e-02 1.005e-02 1.005e-02 1.005e-02 1.005e-02 1.005e-02 1.005e-02 1.005e-02 1.153e-02 1.328e-02 1.536e-02 1.830e-02 2.187e-02 2.633e-02 3.260e-02 4.172e-02 5.906e-02 9.400e-02 1.577e-01 2.366e-01 2.994e-01 3.111e-01 2.978e-01 2.978e-01 2.978e-01 2.978e-01 2.978e-01 2.978e-01
3.600e-01 1.029e-02 1.029e-02 1.029e-02 1.029e-02 1.029e-02 1.029e-02 1.029e-02 1.029e-02 1.029e-02 1.029e-02 1.029e-02 1.180e-02 1.359e-02 1.570e-02 1.871e-02 2.235e-02 2.691e-02 3.332e-02 4.263e-02 6.033e-02 9.596e-02 1.609e-01 2.416e-01 3.061e-01 3.187e-01 3.055e-01 3.055e-01 3.055e-01 3.055e-01 3.055e-01 3.055e-01
3.700e-01 1.053e-02 1.053e-02 1.053e-02 1.053e-02 1.053e-02 1.053e-02 1.053e-02 1.053e-02 1.053e-02 1.053e-02 1.053e-02 1.206e-02 1.389e-02 1.605e-02 1.912e-02 2.284e-02 2.749e-02 3.403e-02 4.353e-02 6.157e-02 9.789e-02 1.641e-01 2.465e-01 3.127e-01 3.262e-01 3.132e-01 3.132e-01 3.132e-01 3.132e-01 3.132e-01 3.132e-01
3.800e-01 1.077e-02 1.077e-02 1.077e-02 1.077e-02 1.077e-02 1.077e-02 1.077e-02 1.077e-02 1.077e-02 1.077e-02 1.077e-02 1.233e-02 1.419e-02 1.639e-02 1.952e-02 2.331e-02 2.806e-02 3.474e-02 4.441e-02 6.280e-02 9.979e-02 1.672e-01 2.513e-01 3.191e-01 3.335e-01 3.208e-01 3.208e-01 3.208e-01 3.208e-01 3.208e-01 3.208e-01
3.900e-01 1.101e-02 1.101e-02 1.101e-02 1.101e-02 1.101e-02 1.101e-02 1.101e-02 1.101e-02 1.101e-02 1.101e-02 1.101e-02 1.259e-02 1.449e-02 1.673e-02 1.992e-02 2.378e-02 2.863e-02 3.543e-02 4.529e-02 6.402e-02 1.017e-01 1.703e-01 2.560e-01 3.255e-01 3.408e-01 3.283e-01 3.283e-01 3.283e-01 3.283e-01 3.283e-01 3.283e-01
4.000e-01 1.124e-02 1.124e-02 1.124e-02 1.124e-02 1.124e-02 1.124e-02 1.124e-02 1.124e-02 1.124e-02 1.124e-02 1.124e-02 1.286e-02 1.478e-02 1.706e-02 2.031e-02 2.425e-02 2.919e-02 3.612e-02 4.615e-02 6.521e-02 1.035e-01 1.733e-01 2.606e-01 3.317e-01 3.479e-01 3.358e-01 3.358e-01 3.358e-01 3.358e-01 3.358e-01 3.358e-01
4.100e-01 1.147e-02 1.147e-02 1.147e-02 1.147e-02 1.147e-02 1.147e-02 1.147e-02 1.147e-02 1.147e-02 1.147e-02 1.147e-02 1.312e-02 1.508e-02 1.740e-02 2.070e-02 2.472e-02 2.975e-02 3.680e-02 4.701e-02 6.639e-02 1.053e-01 1.762e-01 2.651e-01 3.378e-01 3.550e-01 3.432e-01 3.432e-01 3.432e-01 3.432e-01 3.432e-01 3.432e-01
4.200e-01 1.171e-02 1.171e-02 1.171e-02 1.171e-02 1.171e-02 1.171e-02 1.171e-02 1.171e-02 1.171e-02 1.171e-02 1.171e-02 1.338e-02 1.537e-02 1.773e-02 2.109e-02 2.517e-02 3.030e-02 3.747e-02 4.785e-02 6.755e-02 1.071e-01 1.791e-01 2.696e-01 3.437e-01 3.619e-01 3.505e-01 3.505e-01 3.505e-01 3.505e-01 3.505e-01 3.505e-01
4.300e-01 1.194e-02 1.194e-02 1.194e-02 1.194e-02 1.194e-02 1.194e-02 1.194e-02 1.194e-02 1.194e-02 1.194e-02 1.194e-02 1.363e-02 1.566e-02 1.806e-02 2.147e-02 2.563e-02 3.084e-02 3.814e-02 4.868e-02 6.870e-02 1.088e-01 1.820e-01 2.739e-01 3.496e-01 3.688e-01 3.577e-01 3.577e-01 3.577e-01 3.577e-01 3.577e-01 3.577e-01
4.400e-01 1.217e-02 1.217e-02 1.217e-02 1.217e-02 1.217e-02 1.217e-02 1.217e-02 1.217e-02 1.217e-02 1.217e-02 1.217e-02 1.389e-02 1.595e-02 1.838e-02 2.186e-02 2.608e-02 3.138e-02 3.880e-02 4.951e-02 6.983e-02 1.106e-01 1.848e-01 2.782e-01 3.553e-01 3.755e-01 3.649e-01 3.649e-01 3.649e-01 3.649e-01 3.649e-01 3.649e-01
4.500e-01 1.239e-02 1.239e-02 1.239e-02 1.239e-02 1.239e-02 1.239e-02 1.239e-02 1.239e-02 1.239e-02 1.239e-02 1.239e-02 1.414e-02 1.623e-02 1.871e-02 2.223e-02 2.652e-02 3.192e-02 3.945e-02 5.032e-02 7.095e-02 1.123e-01 1.875e-01 2.823e-01 3.609e-01 3.821e-01 3.719e-01 3.719e-01 3.719e-01 3.719e-01 3.719e-01 3.719e-01
4.600e-01 1.262e-02 1.262e-02 1.262e-02 1.262e-02 1.262e-02 1.262e-02 1.262e-02 1.262e-02 1.262e-02 1.262e-02 1.262e-02 1.440e-02 1.651e-02 1.903e-02 2.261e-02 2.697e-02 3.245e-02 4.009e-02 5.113e-02 7.205e-02 1.139e-01 1.902e-01 2.864e-01 3.664e-01 3.886e-01 3.789e-01 3.789e-01 3.789e-01 3.789e-01 3.789e-01 3.789e-01
4.700e-01 1.285e-02 1.285e-02 1.285e-02 1.285e-02 1.285e-02 1.285e-02 1.285e-02 1.285e-02 1.285e-02 1.285e-02 1.285e-02 1.465e-02 1.680e-02 1.935e-02 2.298e-02 2.741e-02 3.297e-02 4.073e-02 5.192e-02 7.314e-02 1.156e-01 1.928e-01 2.904e-01 3.718e-01 3.950e-01 3.858e-01 3.858e-01 3.858e-01 3.858e-01 3.858e-01 3.858e-01
4.800e-01 1.307e-02 1.307e-02 1.307e-02 1.307e-02 1.307e-02 1.307e-02 1.307e-02 1.307e-02 1.307e-02 1.307e-02 1.307e-02 1.490e-02 1.708e-02 1.966e-02 2.335e-02 2.784e-02 3.349e-02 4.136e-02 5.271e-02 7.421e-02 1.172e-01 1.953e-01 2.942e-01 3.771e-01 4.013e-01 3.926e-01 3.926e-01 3.926e-01 3.926e-01 3.926e-01 3.926e-01
4.900e-01 1.330e-02 1.330e-02 1.330e-02 1.330e-02 1.330e-02 1.330e-02 1.330e-02 1.330e-02 1.330e-02 1.330e-02 1.330e-02 1.515e-02 1.735e-02 1.998e-02 2.372e-02 2.827e-02 3.400e-02 4.198e-02 5.348e-02 7.527e-02 1.188e-01 1.979e-01 2.980e-01 3.822e-01 4.074e-01 3.994e-01 3.994e-01 3.994e-01 3.994e-01 3.994e-01 3.994e-01
5.000e-01 1.352e-02 1.352e-02 1.352e-02 1.352e-02 1.352e-02 1.352e-02 1.352e-02 1.352e-02 1.352e-02 1.352e-02 1.352e-02 1.539e-02 1.763e-02 2.029e-02 2.408e-02 2.870e-02 3.451e-02 4.260e-02 5.425e-02 7.631e-02 1.203e-01 2.003e-01 3.018e-01 3.872e-01 4.135e-01 4.060e-01 4.060e-01 4.060e-01 4.060e-01 4.060e-01 4.060e-01
5.100e-01 1.374e-02 1.374e-02 1.374e-02 1.374e-02 1.374e-02 1.374e-02 1.374e-02 1.374e-02 1.374e-02 1.374e-02 1.374e-02 1.564e-02 1.791e-02 2.060e-02 2.444e-02 2.912e-02 3.502e-02 4.321e-02 5.501e-02 7.734e-02 1.219e-01 2.027e-01 3.054e-01 3.921e-01 4.194e-01 4.125e-01 4.125e-01 4.125e-01 4.125e-01 4.125e-01 4.125e-01
5.200e-01 1.396e-02 1.396e-02 1.396e-02 1.396e-02 1.396e-02 1.396e-02 1.396e-02 1.396e-02 1.396e-02 1.396e-02 1.396e-02 1.588e-02 1.818e-02 2.090e-02 2.480e-02 2.954e-02 3.552e-02 4.382e-02 5.576e-02 7.836e-02 1.234e-01 2.051e-01 3.089e-01 3.969e-01 4.252e-01 4.190e-01 4.190e-01 4.190e-01 4.190e-01 4.190e-01 4.190e-01
5.300e-01 1.418e-02 1.418e-02 1.418e-02 1.418e-02 1.418e-02 1.418e-02 1.418e-02 1.418e-02 1.418e-02 1.418e-02 1.418e-02 1.613e-02 1.845e-02 2.121e-02 2.515e-02 2.995e-02 3.601e-02 4.442e-02 5.650e-02 7.936e-02 1.249e-01 2.074e-01 3.124e-01 4.016e-01 4.309e-01 4.254e-01 4.254e-01 4.254e-01 4.254e-01 4.254e-01 4.254e-01
5.400e-01 1.440e-02 1.440e-02 1.440e-02 1.440e-02 1.440e-02 1.440e-02 1.440e-02 1.440e-02 1.440e-02 1.440e-02 1.440e-02 1.637e-02 1.872e-02 2.151e-02 2.550e-02 3.037e-02 3.650e-02 4.501e-02 5.723e-02 8.035e-02 1.263e-01 2.097e-01 3.158e-01 4.061e-01 4.365e-01 4.316e-01 4.316e-01 4.316e-01 4.316e-01 4.316e-01 4.316e-01
5.500e-01 1.462e-02 1.462e-02 1.462e-02 1.462e-02 1.462e-02 1.462e-02 1.462e-02 1.462e-02 1.462e-02 1.462e-02 1.462e-02 1.661e-02 1.899e-02 2.181e-02 2.585e-02 3.078e-02 3.699e-02 4.560e-02 5.796e-02 8.132e-02 1.278e-01 2.119e-01 3.191e-01 4.106e-01 4.420e-01 4.378e-01 4.378e-01 4.378e-01 4.378e-01 4.378e-01 4.378e-01
